id,created_at,original_text,neg,neu,pos,compound
ID002385,2020-08-22,pls swamy39 nitingadkari sir dont die national level exam covid 19 pandemic sit,0.0,0.712,0.288,0.534
ID002386,2020-08-22,manifesto healthy recovery covid19 lists steps create healthier fairer greener wo,0.0,0.652,0.348,0.5859
ID002387,2020-08-22,fears sharp rise cases city sees extremely rise 30,0.259,0.741,0.0,-0.4215
ID002388,2020-08-22,india crosses crucial milestone fight covid19 tests 10 lakh people,0.224,0.776,0.0,-0.3818
ID002389,2020-08-22,popular travel agent bust latest tourism victim covid19 renaehenry9,0.176,0.588,0.235,0.1779
ID002390,2020-08-22,contractors paid sector economy witnessing major infrastructure development,0.0,1.0,0.0,0.0
ID002391,2020-08-22,everyday covid 19 cases increasing alarming speed,0.2,0.8,0.0,-0.128
ID002392,2020-08-22,calls covid19 blessing sick,0.388,0.235,0.376,-0.0258
ID002393,2020-08-22,imran khans performance sehat insaf card brt peshawar crushing covid19 curve ipp deal exports tax,0.152,0.848,0.0,-0.3612
ID002394,2020-08-22,sight hong kongs covid19 siege 26 cases expected,0.0,1.0,0.0,0.0
ID002395,2020-08-22,record single day spike 69874 infections pushes indias covid19 caseload 2975701 health ministry,0.0,1.0,0.0,0.0
ID002396,2020-08-22,neetampjee exam postpone days bz flood ampdue covid19 situation risky,0.306,0.579,0.116,-0.3182
ID002397,2020-08-22,mistake technocratic destroying economy destroying exclusively activeret,0.706,0.294,0.0,-0.8625
ID002398,2020-08-22,kohli quarantined mumbai tested covid19 bangalo,0.0,1.0,0.0,0.0
ID002399,2020-08-22,gut feeling covid19 sitting movie theater youll fact whiske,0.0,0.842,0.158,0.128
ID002400,2020-08-22,early release epidemiology covid19 outbreak cruise ship quarantined yokohama japan february 2020 volume 26,0.0,1.0,0.0,0.0
ID002401,2020-08-22,isnt choice weve destroyed families homes sign,0.0,0.695,0.305,0.3875
ID002402,2020-08-22,swedens epidemiologist argues face masks limit spread read interview,0.245,0.755,0.0,-0.3818
ID002403,2020-08-22,covid19 pandemic blessing disguise tyrants siphon funds stifle dissent shut,0.152,0.606,0.242,0.296
ID002404,2020-08-22,pakistans long term economic outlook remain stable standard amp poors sampp reflects pakistans econo,0.0,0.855,0.145,0.296
ID002405,2020-08-22,thread dilgphilippines undersecretary martin dio proposed face mask policy violators jailed 15,0.379,0.621,0.0,-0.7269
ID002406,2020-08-22,vaccine huge disappointment awaits emerges multinationals contracted work,0.277,0.42,0.303,-0.1779
ID002407,2020-08-22,projected lose 257000 people covid19 election day trump talking obamas,0.231,0.769,0.0,-0.4019
ID002408,2020-08-22,cllrbsilvester work clear covid19 longer,0.0,0.606,0.394,0.3818
ID002409,2020-08-22,supposed responsible safety ridiculous civilservant responsible dil,0.194,0.233,0.574,0.5994
ID002410,2020-08-22,smart67daisy alexberenson sockpuppet,0.0,1.0,0.0,0.0
ID002411,2020-08-22,countries ministers flouted covid19 rules resign rm1k fine minister mo,0.197,0.656,0.148,-0.1531
ID002412,2020-08-22,pharmacist die jampk toll 612 greater kashmir,0.342,0.439,0.219,-0.34
ID002413,2020-08-22,covid19 dominates headlines northern hemisphere hit hottest weather recorded,0.0,0.87,0.13,0.0516
ID002414,2020-08-22,dfa confirms spike number overseas filipinos recovered covid19 58 recoveries,0.0,0.874,0.126,0.0772
ID002415,2020-08-22,stand people families york america,0.0,1.0,0.0,0.0
ID002416,2020-08-22,pharma company modernatx profiteering vaccines globaljusticeuk,0.242,0.758,0.0,-0.1531
ID002417,2020-08-22,iquitsmokingcig wequitsmoking01 mocked covid sneezing contests,0.315,0.685,0.0,-0.3182
ID002418,2020-08-22,house orders speedy investigations alleged misuse covid19 funds asks dci eacc matt,0.0,1.0,0.0,0.0
ID002419,2020-08-22,uks cheap food fuel covid19 spread envoy time good food factories amp executive,0.0,0.805,0.195,0.4404
ID002420,2020-08-22,covid19 changing brains boost mental resilience,0.0,0.649,0.351,0.4019
ID002421,2020-08-22,suriyaoffl sir announces massive donation 5 cr public frontline covid,0.0,1.0,0.0,0.0
ID002422,2020-08-22,covid19 kildare restrictions working time,0.0,1.0,0.0,0.0
ID002423,2020-08-22,india achieved milestone conducting 10 lakh tests single day 1023,0.0,1.0,0.0,0.0
ID002424,2020-08-22,assam reported 1856 covid19 infections friday 36180 tests conducted reaching cumulative figure,0.0,0.859,0.141,0.2023
ID002425,2020-08-22,odwa kk matshayas family stunned appearance dead mans company list 600 firms,0.331,0.523,0.145,-0.4939
ID002426,2020-08-22,jstor response covid19 remote working free online access resources including 100 online article reads,0.0,0.798,0.202,0.5106
ID002427,2020-08-22,happened government country covid 19 situation covid19 peak india,0.0,1.0,0.0,0.0
ID002428,2020-08-22,decisions pm modi country step economic crisis unemployment fuel price hik,0.438,0.562,0.0,-0.7906
ID002429,2020-08-22,episode coping covid19 girls dreams hopes future,0.0,0.476,0.524,0.6705
ID002430,2020-08-22,day figure covid 19 parliament closed fear corona students,0.286,0.714,0.0,-0.4939
ID002431,2020-08-22,india tracker 22 august 2020 0800 confirmed cases 2975701 recove,0.0,1.0,0.0,0.0
ID002432,2020-08-22,covid19 outbreak yemeni doctor ammar albaadani shared chinas experience fighting epidemic,0.18,0.647,0.173,-0.0258
ID002433,2020-08-22,proposed 18point plan hold china accountable covid19 real action avoid pandemic,0.18,0.82,0.0,-0.296
ID002434,2020-08-22,family headed wuhan mexican vacation passed lax jan 22 father,0.0,1.0,0.0,0.0
ID002435,2020-08-22,bootshelp send picture aisle masks selling boots victoria retail park nott,0.0,1.0,0.0,0.0
ID002436,2020-08-22,time speak dad phone talk number people catching dying,0.0,0.86,0.14,0.0772
ID002437,2020-08-22,university north carolina chapel hill 91 covid19 cases wednesday entire nation scotland 77,0.0,1.0,0.0,0.0
ID002438,2020-08-22,japan group offers coffins chainsaws peoples minds covid19,0.0,1.0,0.0,0.0
ID002439,2020-08-22,organised patrols amp camps remote areas provide medical assistance,0.0,1.0,0.0,0.0
ID002440,2020-08-22,films dramas postpone filming ongoing covid19 pandemic,0.241,0.759,0.0,-0.2263
ID002441,2020-08-22,covid19 concerns growing controversies undermining response,0.305,0.488,0.207,-0.2023
ID002442,2020-08-22,biden abcs david muir shut country prevent spread covid19 scientists recommended abc,0.0,0.775,0.225,0.2263
ID002443,2020-08-22,strangely punjabs daily situation report total 2735 covid19 active cases punjab august 21,0.138,0.692,0.17,0.128
ID002444,2020-08-22,dawntj90 love science skeptical humans produce filled shor,0.184,0.48,0.336,0.4404
ID002445,2020-08-22,dear shri drrpnishank responsibility god forbid dies infected,0.387,0.282,0.331,-0.2023
ID002446,2020-08-22,quarantined patients visited healthcare teams monitor health conditionwe bit,0.0,1.0,0.0,0.0
ID002447,2020-08-22,south africa bishops statement looting covid19 funds icnuk,0.0,1.0,0.0,0.0
ID002448,2020-08-22,womans death certificate lists covid19 tested,0.438,0.562,0.0,-0.5994
ID002449,2020-08-22,swamy39 sir neet aspirant postpone neet exam time period covid19 doctor saff,0.147,0.853,0.0,-0.2263
ID002450,2020-08-22,explain people hospital covid19 falling 480 deaths single figure,0.167,0.833,0.0,-0.1531
ID002451,2020-08-22,prayers offered ganesha light,0.0,1.0,0.0,0.0
ID002452,2020-08-22,big propaganda print media amp electronic media foreigners markaz delhi amp atte,0.154,0.846,0.0,-0.25
ID002453,2020-08-22,nas sahara aqua kanata decks collaborate covid19 public awareness amp intervention,0.0,1.0,0.0,0.0
ID002454,2020-08-22,govt generous friends ppl matter hand amp uk,0.0,0.272,0.728,0.8658
ID002455,2020-08-22,time educate people rural community covid19 distributed face masks bally lov,0.0,1.0,0.0,0.0
ID002456,2020-08-22,days nabarangpur august 25,0.0,1.0,0.0,0.0
ID002457,2020-08-22,india conducts covid19 tests 24 hours time,0.0,1.0,0.0,0.0
ID002458,2020-08-22,covid 19 free hoes,0.0,0.476,0.524,0.5106
ID002459,2020-08-22,birmingham named area enhanced support coronavirus watch list response brumleader plea people,0.0,0.803,0.197,0.4019
ID002460,2020-08-22,delhi gov equally responsible running fake amp hatred propaganda kejrival blaming,0.601,0.288,0.111,-0.8807
ID002461,2020-08-22,vaccine lt100 effective people confident exposed vaccine refusers,0.103,0.397,0.5,0.7184
ID002462,2020-08-22,days nabarangpur august 25,0.0,1.0,0.0,0.0
ID002463,2020-08-22,uk 10m covid19 tests day expert,0.0,1.0,0.0,0.0
ID002464,2020-08-22,video chief pandemic years,0.0,1.0,0.0,0.0
ID002465,2020-08-22,kangwag mwebantu mindset problems poverty ofcourse tajes li,0.5,0.5,0.0,-0.7184
ID002466,2020-08-22,intelligence service man undercover team kamal kharazzi movement days,0.0,0.721,0.279,0.4767
ID002467,2020-08-22,negative energy contagious covid19,0.663,0.109,0.228,-0.6124
ID002468,2020-08-22,syringe shortage hamper delivery covid19 vaccine experts warn,0.362,0.638,0.0,-0.34
ID002469,2020-08-22,cummings compare contrast,0.0,1.0,0.0,0.0
ID002470,2020-08-22,supplying protective gear conducting online inperson training sessions healthcare personnel,0.0,1.0,0.0,0.0
ID002471,2020-08-22,dont understand news orgs continue cover recoveries politicians dozens filipinos hundreds,0.0,1.0,0.0,0.0
ID002472,2020-08-22,demanded wait normalacy covid19 situations gods sake dont thatyou werent prep,0.16,0.84,0.0,-0.2263
ID002473,2020-08-22,sputnik russia start export covid19 vaccine spring 2021 minister sputnikint,0.0,1.0,0.0,0.0
ID002474,2020-08-22,covid19 changed life,0.0,1.0,0.0,0.0
ID002475,2020-08-22,australias victoria reports 13 deaths korea orders nationwide restrictions south africa passes 600000 cases mar,0.0,1.0,0.0,0.0
ID002476,2020-08-22,nice article covid19 lead time bias tweetorial tarahaelle,0.137,0.588,0.275,0.34
ID002477,2020-08-22,worth watching andor passing people open perspective covid19 narrative,0.0,0.808,0.192,0.2263
ID002478,2020-08-22,26 cases linked sturgis motorcycle rally,0.0,1.0,0.0,0.0
ID002479,2020-08-22,covid19 shutdowns lockdowns gt political power trip gt politicians covering asses gt,0.0,0.588,0.412,0.6486
ID002480,2020-08-22,69yearold woman manchester died covid19 complications increasing total fatalities 16,0.484,0.516,0.0,-0.8176
ID002481,2020-08-22,estimating infection fatality ratio england,0.529,0.471,0.0,-0.6705
ID002482,2020-08-22,heartbreaking stats wealthiest countries covid19,0.326,0.326,0.348,0.0516
ID002483,2020-08-22,government listen students problem rethink postponment exams,0.31,0.69,0.0,-0.4019
ID002484,2020-08-22,hospital mulund police official play flute,0.0,0.676,0.324,0.34
ID002485,2020-08-22,crashed omotola tells covid19 story,0.0,1.0,0.0,0.0
ID002486,2020-08-22,peter dutton personally attended workplace covid19 causing building require deep cleaning,0.0,1.0,0.0,0.0
ID002487,2020-08-22,ruined producer decision hold completed film mor,0.341,0.659,0.0,-0.4767
ID002488,2020-08-22,devastating covid19 outbreaks californias prisons kneecapped availability incarcerated crews leaving,0.323,0.677,0.0,-0.6486
ID002489,2020-08-22,gmpolice congratulations spoiling childs birthday party failing tackle real crimes hope realise hard,0.212,0.36,0.428,0.7003
ID002490,2020-08-22,dils chief covid19 compliance officer,0.0,1.0,0.0,0.0
ID002491,2020-08-22,dgarr71 alexberenson big reason,0.0,1.0,0.0,0.0
ID002492,2020-08-22,country inpatiently eased restriction infections rising stuck,0.398,0.388,0.214,-0.2263
ID002493,2020-08-22,trigger alternative news,0.0,1.0,0.0,0.0
ID002494,2020-08-22,mistake believing joe biden wh sudden miraculous covid19 pandemic,0.231,0.769,0.0,-0.34
ID002495,2020-08-22,nickmangwana memewrites edmnangagwa lol good luck hey,0.0,0.315,0.685,0.8271
ID002496,2020-08-22,remdesivir doomed failure antiviral therapy covid19 viral clearance clinical tr,0.484,0.516,0.0,-0.8176
ID002497,2020-08-22,prof donal fortune advertising assistant masters psychology interested,0.0,0.722,0.278,0.4019
ID002498,2020-08-22,6yearold girl youngest person die covid19 florida,0.394,0.606,0.0,-0.5994
ID002499,2020-08-22,ntvkenya djleskie song covid 19 cure,0.0,1.0,0.0,0.0
ID002500,2020-08-22,families lowpaid frontline nhs social care workers die coronavirus stripped eligibilit,0.242,0.559,0.199,-0.1779
ID002501,2020-08-22,yall comparison vertical axis deaths ny amp tric,0.0,1.0,0.0,0.0
ID002502,2020-08-22,mask slips mustwatch video covid19 compulsory vaccination insanity comp,0.316,0.684,0.0,-0.5719
ID002503,2020-08-22,15day lockdown cities punjab areas high occurrence,0.0,1.0,0.0,0.0
ID002504,2020-08-22,wearing mask spread covid19 masks tool fight viruslets,0.271,0.729,0.0,-0.3818
ID002505,2020-08-22,35k members military tested positive covid19 5 deaths cfr 001,0.0,0.69,0.31,0.5574
ID002506,2020-08-22,covid19 1 positive case recorded sarawak total 688,0.0,0.625,0.375,0.5574
ID002507,2020-08-22,action foreigners belonging religions circumstances ba,0.0,1.0,0.0,0.0
ID002508,2020-08-22,pandemic 2 years drtedros countries progress vacc,0.0,0.641,0.359,0.4215
ID002509,2020-08-22,jordan120 sc00pski helicoptersqua1 simoncalder zerocovidisland insult didnt answer question thi,0.268,0.732,0.0,-0.5106
ID002510,2020-08-22,cancellation compartment exam covid19 dont risks lif,0.0,0.768,0.232,0.2057
ID002511,2020-08-22,confirmed cases deaths western pacific region 10 manila time 19 august info,0.0,1.0,0.0,0.0
ID002512,2020-08-22,130 years started british creation awareness als,0.0,0.741,0.259,0.2732
ID002513,2020-08-22,happy news coronavirus pandemic finish shorter time spanish flu chief,0.182,0.559,0.259,0.2732
ID002514,2020-08-22,2 instant tests day misery,0.552,0.448,0.0,-0.5719
ID002515,2020-08-22,tensions rising las vegas leaders nevada covid19 task force stonebarger,0.231,0.769,0.0,-0.4019
ID002516,2020-08-22,khabarhub man succumbs covid19 dharan,0.0,1.0,0.0,0.0
ID002517,2020-08-22,ntvkenya hellenaura1 clue kenyan public school plan elimi,0.0,1.0,0.0,0.0
ID002518,2020-08-22,unbelievable biden abc reporter listen scientists shut entire country,0.0,0.816,0.184,0.2023
ID002519,2020-08-22,making ecofriendly ganesha creativity featured social media,0.0,0.698,0.302,0.3818
ID002520,2020-08-22,media propaganda tablighi jamaat attendees spread covid19 india unwarranted bombay hc,0.167,0.833,0.0,-0.25
ID002521,2020-08-22,640 european doctors speak covid19 scamdemic fakedemic plandemic johnosullpsi,0.0,1.0,0.0,0.0
ID002522,2020-08-22,arresting tear gassing innocent kenyans protesting apparent theft covid19 funds regrettable,0.37,0.485,0.145,-0.5719
ID002523,2020-08-22,israeli medical worker collects swab woman covid19 test,0.0,1.0,0.0,0.0
ID002524,2020-08-22,covid19 jakarta impose progressive fines wearing masks public,0.239,0.761,0.0,-0.296
ID002525,2020-08-22,brb crying bc travel covid19 supposed continent,0.341,0.659,0.0,-0.4767
ID002526,2020-08-22,mobile library service visiting 10am 12noon today size vehicle,0.0,1.0,0.0,0.0
ID002527,2020-08-22,moderna 40 participants enrolled covid19 vaccine trial,0.0,1.0,0.0,0.0
ID002528,2020-08-22,suriyaoffl announces 5 cr cine workers public amp covid warriors great gesture,0.0,0.709,0.291,0.6249
ID002529,2020-08-22,health cs mutahi kagwe fumigating cartels ministry health responsibility citizens adhere,0.0,1.0,0.0,0.0
ID002530,2020-08-22,berlin struggling covid19 outbreaks education centres 41 schools city report cases stude,0.203,0.797,0.0,-0.4215
ID002531,2020-08-22,lebanon partial lockdown spike covid19 cases deadly beirut blast,0.0,1.0,0.0,0.0
ID002532,2020-08-22,astonishing americans 911scale disaster days covid claims 1300 day,0.339,0.661,0.0,-0.6249
ID002533,2020-08-22,win covid19 meets california wildfire photograph 2020 encapsulated,0.0,0.648,0.352,0.5859
ID002534,2020-08-22,number covid19 cases worldwide surpassed 22 johns hopkins university france,0.0,0.874,0.126,0.0772
ID002535,2020-08-22,primary school west belfast open planned monday recording positive case covid19,0.0,0.735,0.265,0.5574
ID002536,2020-08-22,covid 19 joke 9962 chance wont,0.0,0.488,0.512,0.4939
ID002537,2020-08-22,covid19 jakarta impose progressive fines wearing masks public,0.239,0.761,0.0,-0.296
ID002538,2020-08-22,short video watermanofindia gangaputra dr gd agarwal ji sacrificed life maa gangas aviralatha,0.0,1.0,0.0,0.0
ID002539,2020-08-22,mismanagement evil amp useless,0.783,0.217,0.0,-0.802
ID002540,2020-08-22,respect suriyaoffl sir announces massive donation 5 cr public,0.0,0.693,0.307,0.4767
ID002541,2020-08-22,catalan ministry health intensifies mass covid19 screening performing 21000 pcr tests region salutca,0.0,1.0,0.0,0.0
ID002542,2020-08-22,york city 20000 people died span 10 weeks protestors streets trump lies,0.39,0.61,0.0,-0.7506
